SMILES,ID,cut_bond
FC(F)(F)Cn1cc(-c2ccncc2)c(-c2ccc(OCc3cnc4ccccc4n3)cc2)n1,33015e3f55,"[(19, 20)]"
CS(=O)(=O)c1ccc(-c2cnn(Cc3ccccc3)c(=O)c2-c2ccsc2)cc1,53e3068e80,"[(21, 22)]"
O[C@@H]1CN(c2cc(Cc3ccccc3)c(Br)cn2)C[C@H]1O,43f1f0d4a1,"[(3, 4)]"
O=[N+]([O-])c1ccsc1-c1ncco1,ea2fa01466,"[(7, 8)]"
CCNC(=O)C(C)N1CCN(C(=O)C=Cc2cc(OC)c(OC)c(OC)c2)CC1,3a72b2be0e,"[(10, 11)]"
CC1(C)CCCC2=C1C(=O)NS2(=O)=O,6f86bed471,"[(8, 10)]"
CN(C)c1ccccc1Nc1cc(-c2ccccc2)ccc1C(=O)OC(C)(C)C,1cdc87e311,"[(8, 9)]"
CNS(=O)(=O)c1cncc(N)c1,e5aee4e93e,"[(9, 10)]"
C[C@@H]1CN(Cc2ccc(OCC3CCC(NC4CCC4)CC3)cc2)C(=O)O1,e8ccd12a3c,"[(14, 15)]"
COc1ccc(C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)O)cc1,db22cfd39f,"[(6, 8)]"
CC(C)(C)OC(=O)N1CCC(Cn2ccc3cc(Nc4ncnc5ccn(CCOC(=O)c6ccccc6)c45)ccc32)CC1,8cd469ec4d,"[(18, 19)]"
CCOC(=O)C[C@H](NC(=O)CN)c1cccnc1,bb7fd9becf,[]
CC(C)Oc1c(F)c(F)c(N)c2c(=O)c(C(=O)O)cn(C3CC3)c12,b5ddfa4e0b,[]
CC1=C(C=O)C(C)(C)CC2(C1)OCCO2,5c3fb39bc0,[]
CSCC[C@H](NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C)C(N)=O,d9b2fb8489,[]
O=C1CCC2(CCNC2)CC1,c9eb9498ff,[]
Cc1ccc(-c2nc3cccnc3n2CC(=O)N(C)C)s1,c2a6dd6f20,"[(15, 17)]"
COc1nc2ccc(Br)cc2cc1Cc1ccccc1,c16498a630,"[(1, 2)]"
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4cnc(OC)nc4)nc23)c1F,41df4f9ca8,"[(21, 22)]"
CC(NCc1cccc(Cl)c1)c1cnc2c(c1)c(O)c(-c1ccccc1)c(=O)n2OCc1ccccc1,a8ff8aef77,"[(1, 2)]"
NNC(=O)c1ccc([N+](=O)[O-])cc1,9ae0ab5689,"[(1, 2)]"
CC(C)(C)[Si](C)(C)Oc1ccccc1-c1cc(-c2cccc(N)c2)c(C#N)c(N)n1,c088924ded,[]
CCOC(=O)C(C)(C)Oc1ccc(CNC(=O)c2cnc(-c3ccc(C(F)(F)F)cc3)nc2C2CC2)c(Cl)c1,5f65e24004,"[(14, 15)]"
Cc1ccc(S(=O)(=O)NC(C)(C)C(C)C)cc1,6ab49f1bd7,"[(5, 8)]"
CC(C)(C)OC(=O)NC1=N[C@]2(c3cc(NC4CCCC4)ccc3F)OCC[C@@H]2CS1,d95f77ffd9,"[(14, 15)]"
COCOc1cccc(C(C)O)c1,5b7aa0de7e,"[(9, 10)]"
CCOC(=O)CCc1ccc2c(c1)nc(N)c1ncc(CCc3ccc(OCCCC(F)(F)P(=O)(OCC)OCC)cc3C)cc12,0b639689c8,"[(26, 27)]"
Cc1ccc2nc(N3CCS(=O)(=O)c4cc(Oc5ccccc5)ccc4C3)cc(Cl)c2c1,3122befebe,"[(16, 17)]"
O=C(O)c1ccc(-c2nc3cc(Cl)c(Cl)cc3[nH]2)cc1,2913224f07,[]
Cc1nc(C(=O)N2CCC[C@@H](C)[C@H]2CN2C(=O)c3ccccc3C2=O)c(-c2ccc(F)cc2)s1,b92205dd0e,"[(4, 6)]"
O=C(Oc1ccc([N+](=O)[O-])cc1)c1ccc2[nH]cc(CCN3C(=O)c4ccccc4C3=O)c2c1,489bca1618,"[(1, 2)]"
COc1ccc(C#Cc2ccccc2)cc1C1CCN([C@@H]2C[C@@H]3CC[C@H]2C3)CC1,a68bb68f53,"[(5, 6)]"
COCCc1cc(C)c(C)c(C(=O)OC)c1,3a10250c7d,"[(0, 1)]"
CCOC(=O)c1cc(OCCN)cc(C(=O)OCC)n1,546f031c2a,[]
CC(=O)Nc1ccc(C=CC(=O)N(CCN(C)C)[C@@H]2CC[C@@H](C)CC2)cc1,e1cda40d64,"[(10, 12)]"
CC(=O)Nc1ccc(Br)cn1,6f6e17635f,"[(1, 3)]"
CC(C)(C)OC(=O)N1CCN(Cc2cncnc2)CC1,2abcb274db,"[(10, 11)]"
CC(C)CCNC(=O)c1ccc(N2CCC(NC(=O)c3ccccc3C(F)(F)F)C2)nn1,9152cc3d76,"[(16, 17)]"
N#Cc1cn(Nc2c(Cl)cc(Cl)cc2Cl)c(=O)[nH]c1=O,4e2bdb598e,"[(4, 15)]"
COC(=O)c1ccc(-c2cc(NC(=O)c3ccoc3)ccc2C)cc1,09447e3287,"[(11, 12)]"
CC1(COc2ccc(Cl)cn2)CNCC1c1ccc(Cl)cc1,58e11e2fd5,[]
CCCCCCCCCCCC(=O)N[C@@H](CCC(N)=O)C(=O)O,211900a374,"[(11, 13)]"
O=C1Nc2ccc(I)cc2C1=NNS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1,a256bf22a5,"[(10, 11)]"
OCCN1Cc2occc2C(Oc2ccc(Cl)c(Cl)c2)C1,670895342b,"[(2, 3)]"
N#Cc1cccnc1-n1c(/C=C/c2ccccc2)nc2ccccc21,4edb702204,"[(7, 8)]"
COc1cccc2scc(C#Cc3ccc(C(=O)O)cc3)c12,1f71ef8c40,"[(11, 12)]"
CC(=O)c1ccc(NS(C)(=O)=O)c(C)c1,3c3a34b37e,"[(1, 3)]"
CC(=O)c1ccc(N[C@@H]2C[C@@H](N3C(=O)C(C)(C)c4cccnc43)C2)nc1,8c99ec3ced,[]
COC(=O)c1ccccc1OS(=O)(=O)N(C)C,5b63ad5929,"[(10, 11)]"
CCN(CC)C(=O)c1cc(-c2ccnc(Nc3cccc(Cl)c3)n2)ccn1,b5c0799b94,"[(2, 5)]"
C[C@@H]1CCCN1CCc1ccc(-c2ccc3c(c2)CN(C(=O)CO)C3)cc1,8041232d01,"[(19, 20)]"
C#CCn1c(=O)n(C(C)C)c2ccc(-c3ncc(C(F)(F)F)cc3Cl)cc21,3cf652d797,"[(2, 3)]"
CCN(CC)C(=O)Nc1cc(C(C)(C)C)on1,0dd5529cf0,"[(5, 7)]"
CCOc1ccc(CCn2c3c(c4cc(C)ccc42)CN(C)CC3)cc1,a2e4066db9,"[(8, 9)]"
CC(C)C(=O)n1ccc(-c2ccc(Oc3ccccc3)cc2)n1,69fd092efa,"[(3, 5)]"
COc1ccc2c(c1N)CN(Cc1ccccc1)CC(=O)N2,a47a390bde,[]
O=C1N(Cc2ncccc2Cl)c2ccccc2C12COc1cc3c(cc12)OCCO3,0d10431850,"[(2, 3)]"
O=C(S[C@H]1CCNC1)c1ccccc1,7ceb088268,[]
CC(C)(C)OC(=O)NC1(c2ccc(-c3nc4ccc(NN)nc4cc3-c3ccccc3)cc2)CCC1,0aec800cd5,"[(18, 19)]"
CCOc1ccc(OCC(=O)O)c2c1C(=O)N(CSc1nnnn1-c1ccccc1)S2(=O)=O,7cf2da932d,[]
Cc1ccc(S(=O)(=O)n2ccc3c(-c4cc5[nH]nnc5cc4Oc4ccc(F)cc4F)cn(C)c(=O)c32)cc1,c0438ce560,[]
CCN1c2cc(OCc3cccc(F)c3F)nc(=O)n2CC1(C)C,5df8288d72,"[(5, 6)]"
COC(=O)c1ccc(COc2cc(-c3ccc(OC(F)(F)F)cc3)cc3ccccc23)cc1,f99d1c5956,"[(8, 9)]"
O=C1c2ccc(N3CCCCC3)cc2C(=O)c2cc3ccccc3cc21,2201ddb20a,"[(5, 6)]"
CC(C)(C)OC(=O)N1CCC(Nc2ccc(S(C)(=O)=O)cn2)CC1,6b5e487b8b,"[(11, 12)]"
NC(CF)C(F)CO,aab39d681e,[]
O=C(O)c1ccn(-c2cccc(F)c2)n1,d65f5ad8eb,[]
C#CCOc1ccc2c(c1)nc(N)c1nc(COCC)n(CC(C)(C)O)c12,8ef8dc5b48,"[(2, 3)]"
C=C(CC(=O)OCC)C(=O)c1cccnc1,60a665d950,"[(0, 1)]"
CC(C)(C)OC(=O)[C@H](c1ccc(CBr)cc1)C1CCCC1,5ae0217efe,"[(12, 13)]"
Cc1cc(C2CC2)cnc1N1CCN(C(=O)c2ccc(N3C(=O)N(C)C(=O)C3C)cc2F)CC1,911f8a999d,"[(19, 20)]"
COc1ccc(C2=NN(C3CCN(C(=O)[C@H](Cc4c[nH]c5ccccc45)NC(=O)c4c[nH]c5c(-c6c(OCC7CC7)ccc7c6OCO7)ncnc45)CC3)C(=O)[C@@H]3CCCC[C@H]23)cc1OC,08b66a9f70,"[(26, 27)]"
Cc1ccnc(Oc2cccc([N+](=O)[O-])c2)c1,e14358f034,"[(5, 6)]"
CCNC(=O)c1ccc(-c2nn(-c3ccccc3)cc2Sc2ccc(Cl)cc2)cc1,7142b1f984,"[(2, 3)]"
Cc1c(C=O)[nH]c(Cl)c1C(=O)O,d54f4fa491,[]
O=Cc1ccc(Cl)c2nc3n(c12)CCCN3c1ccc(Cl)cc1C(F)(F)F,e28d482717,[]
CCOCCN1CCN(CC(=O)N[C@@H](COCc2ccccc2)C(=O)Nc2ccc(Oc3ccc(F)cc3)cc2)CC1,571edf18ff,"[(10, 12)]"
CCCCCCCCCCC/C=C/CO,2963c56498,[]
COc1c(-c2ccc3cccc(Br)c3n2)cc(C(C)(C)C)cc1C(C)(C)C,92bb358059,"[(3, 4)]"
COc1cc2c(cc1OC)CN(C(=O)OC(C)(C)C)[C@H](C(=O)OCc1ccccc1)C2,7a975d2f69,"[(22, 23)]"
c1ccc(CN2CCC(Nc3nc(NCc4ccccn4)ncc3-c3ccsc3)CC2)cc1,617aea85e5,"[(23, 24)]"
CC(C)(C)OC(=O)NN(CCC(=O)c1ccccc1)C(=O)OC(C)(C)C,d6852005fb,"[(8, 9)]"
OCCc1ccc(Nc2nc(-c3cccc(Cl)c3)nc3c2CCC3)cc1,79d014168a,"[(7, 8)]"
O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)N1CCc2c1ccc(F)c2F,b25512648f,"[(1, 16)]"
CC(C)(C)OC(=O)n1nc(CBr)c2cccnc21,b669dcd8ab,"[(10, 11)]"
COc1ccc(N(C)c2nc(N=[N+]=[N-])nc3ccccc23)cc1,65061d0540,"[(10, 11)]"
CCOC(=O)c1cc2cc(NC(=O)OC(C)(C)C)ccc2[nH]1,aee01211d6,"[(10, 11)]"
COC1NC=C(C#N)c2c1c(Br)cn2C1CCCC1,e39cf3a305,[]
C[C@@H]1C[C@H](C)CN(C(=O)C2Cc3ccccc3N2c2ncccn2)C1,46e552554e,"[(17, 18)]"
N[C@H]1CCC[C@H]1NS(=O)(=O)c1cc2cc(Cl)ccc2n1S(=O)(=O)c1ccccc1,ee9c49bdb6,"[(6, 7)]"
COC(=O)N(C(=O)C(C)Cl)c1ccc(OCc2nc3ccccc3s2)cc1C,4a0769954a,"[(4, 5)]"
CS(=O)Cc1cccc2c(C(CCC#N)c3ccc(C(F)(F)F)cc3)c[nH]c12,dfb43f012f,"[(1, 2)]"
CC(C)(C)OC(=O)N1CCCC(C(=O)NC(CCCc2ccccc2)CCCc2ccccc2)C1,6d36678f09,"[(12, 14)]"
CNc1cc2c(c(C)c1F)c(=O)c(C(=O)O)cn2-c1cc(N)c(F)cc1F,0cc7463326,"[(1, 2)]"
CC1c2occ(Br)c2CCN1C(=O)c1cc2ncc(Br)cn2n1,ae78b04c02,"[(10, 11)]"
Cc1nc2c3c(nn2c(C)c1Cl)CN(C(=O)c1ccccc1OCCN(C)CCF)C3,93ae0cc9ea,"[(25, 27)]"
CS(=O)(=O)c1ccc(-n2cnc3ccc(-c4ccnn4-c4ccc(Cl)cc4)cc32)cc1,9fd812b1d1,"[(14, 15)]"
Cc1c(SCc2ccco2)ccnc1CSc1nc2ccccc2n1CCN(C)C,1c640e3d56,"[(24, 25)]"
COc1ccc(C(=O)N2CCN(C(=O)OC(C)(C)C)CC2)cc1C#Cc1ccccn1,ab5d242f59,"[(6, 8)]"
COc1ccc(C(OC(C)=O)C(C)N2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1OC,bc95aa3411,[]
O=C(O)COc1cc(CNc2nc3ccccc3n2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)ccc1-c1ccccc1,1523eab934,[]
O=C1OC(=O)c2cc(C(F)(F)F)ccc21,4187a6a2d9,"[(2, 3)]"
CCCN1CCCC(C#Cc2ccc3ncnc(Nc4ccc(Oc5ccccc5)c(C)c4)c3c2)C1,e61566ed90,"[(2, 3)]"
C[SiH](C)OC[C@]12CC[C@H]3[C@@H](CC=C4N(C(=O)c5ccccc5)C(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(C)(C)C,6c9262c18c,"[(13, 14)]"
CN1C(=O)N(c2cnccn2)CC1C(=O)NCc1cccc(C(F)(F)F)c1Cl,b2da966da4,"[(13, 15)]"
CS(=O)(=O)c1ccc(C(=O)O)c(Sc2ccc(F)cc2C(=O)O)c1,f2c4d0b5a7,"[(11, 12)]"
C[C@@H](N)C(=O)N[C@H](C)c1ccc(F)cc1-c1cccc2cc(-c3nc(NCCn4ccnn4)ncc3F)sc12,9b343a87c2,[]
C#CCOC(=O)c1ccc(OCC=C(C)CCC(C)=C(C)C)cc1,48e7158b22,"[(2, 3)]"
C[C@H](NC(=O)c1nc(C#N)cnc1N[C@H](C)c1ccc(Br)cc1)c1ccc(F)c(F)c1,0d40116846,"[(12, 13)]"
O=C(c1cn(C(=O)N2CCCCC2)c2cc(Cl)ccc12)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,6c3162e3d8,"[(4, 5)]"
Nc1onc(-c2cccc(F)c2)c1C(=O)O,080b2c7770,[]
CC1(C)CC(O)CC(C)(C)O1,15537144f4,[]
OCC#Cc1c(Cl)cc(Cl)cc1Cl,219e22bedf,"[(3, 4)]"
NC(=O)c1ccc(F)nc1F,73e16d77d2,"[(0, 1)]"
O=C(O)C1CCCc2c1c1ccccc1n2CCF,5096ac7c8f,[]
CCc1ccc(Nc2c(-c3nnc(NC[C@@H](O)CO)o3)ccc(F)c2F)c(F)c1,8993ce9513,[]
CCOC(=O)c1cnn(CC)c1C(=O)Nc1ccn2cc(-c3ccccc3)nc2n1,f30c206fcb,"[(12, 14)]"
CC1(C)OB(c2cnn(COCC[Si](C)(C)C)c2)OC1(C)C,2ba65599f7,"[(8, 9)]"
CCNC(=O)c1cccnc1Cn1c(=O)c2c(c(C#N)c(N3CCCNCC3)n2CC=C(C)C)n(C)c1=O,7c7e2fd992,[]
NS(=O)(=O)Cc1cccc(Nc2ncnc(N3CCCC3)n2)c1,3efbdaa75d,"[(15, 16)]"
N#Cc1ccc(NC2CCN(Cc3ccc(C(F)(F)F)cc3)CC2)nn1,9d40346bde,"[(10, 11)]"
Cc1cc(C)c(N2CCN(C(=O)c3ccc(N4[C@H](C)CCS4(=O)=O)cc3S(C)(=O)=O)CC2)nc1C,68094a6d00,"[(15, 16)]"
COC(=O)[C@@H](NC(=O)c1ccc(-c2ccc(F)c(F)c2)cc1[N+](=O)[O-])[C@@H](C)OC(C)(C)C,c8bb769ae5,"[(5, 6)]"
Cc1nc(NC(=O)c2cnn3c(C(F)(F)F)cc(-c4ccc(C(F)(F)F)cc4)nc23)sc1S(=O)(=O)NC(C)(CO)CO,ade206125f,"[(4, 5)]"
COCc1ccc(C(=O)NCc2cccc(Oc3ccc(C)cc3)c2)c(N)n1,9360cc97be,"[(7, 9)]"
Nc1nc(C(=O)N2Cc3ccccc3C2)c2cc(-c3cc(F)ccc3C=O)ccc2n1,907cc5f7bd,"[(17, 18)]"
C[C@@H](CNc1ccc(OC(F)(F)F)cc1)NC(=O)[C@H](CC1CCCCC1)NS(=O)(=O)c1cccc(Cl)c1,fc68e2ed7d,"[(26, 27)]"
O=[N+]([O-])c1ccc(N2CCN(C3CC3)CC2)cc1OC(F)F,b409a7b711,"[(6, 7)]"
CSc1cc(O)ccc1N,44a01199e5,[]
CCOc1ccc(C(=O)Nc2ccccc2NC(=O)c2cccc(C#N)c2)cc1,ea23d59d63,"[(7, 9)]"
NS(=O)(=O)c1ccc(-c2cc(-c3ccc(Cl)cc3)sc2C(=O)O)cc1,73d7a07803,[]
COC=C1CCC(C(=O)OC)CC1,44e4bce8ff,"[(2, 3)]"
Cc1c(CO)cccc1[N+](=O)[O-],7545ab95a3,[]
COC[C@H](C)NC(=NC(=O)c1ccc(F)c(F)c1)Nc1nn(CSC)c2cc(C(F)(F)F)ccc12,7ece31d3c0,"[(21, 22)]"
Nc1ccc(CCNc2ncnc3cc(OCCCCl)ccc23)cc1,8687c3ca6a,"[(7, 8)]"
NCc1ccc2c(CC(=O)N[C@@H](Cc3cc(F)cc(F)c3)c3ncccc3-c3cccc(C(N)=O)c3)c[nH]c2c1,3a971f3895,[]
CN(C)C(=O)C(Oc1ccc(F)c(C(N)=O)c1F)c1nc(-c2ccc(Cl)cc2)cs1,591931dd97,"[(5, 6)]"
CCOC(=O)c1c(O)c(OCC(N)=O)c(C(=O)OCC)n1-c1ccc(OC)cc1,18c2fd87da,[]
O=C(O)Cn1c(=O)oc2cc(-c3ccccc3)c(Cl)cc21,49a9e0b030,[]
CCOc1cc2ccsc2cn1,9a28969e88,"[(2, 3)]"
CCCCCCC1(CN)c2ccccc2Oc2ccccc21,3f3e7a31ae,[]
CC(c1oc(=O)c2ccccc2c1-c1cccc(S(=O)(=O)N2CCOCC2)c1)n1cnc2c(N)ncnc21,755a0bca4c,"[(1, 28)]"
N#Cc1ccsc1Nc1cc(F)c(F)cc1[N+](=O)[O-],d20c640300,"[(7, 8)]"
CC(C)C(O)c1cnccc1C(F)(F)F,69d261f923,[]
O=C(O)COC(=O)C=Cc1ccccc1,ed7dd8f2f8,"[(4, 5)]"
CC(C)(C)OC(=O)N1CCC(Oc2ccc(C(=O)c3ccc(O)cc3)cc2)C1,cc0c572ab6,"[(10, 11)]"
O=C1NCc2cc(O)cc(Br)c21,a8b640127d,[]
c1ccc(COc2cccc(N3CCCC3)n2)cc1,0b8be5ff5a,"[(10, 11)]"
COc1ccccc1C1CCN(C(=O)C(F)(F)F)CC1,9fe45c04a6,"[(11, 12)]"
CC/C(=C(\F)CO)c1cc2c(cc1OC)OC(C)(C)C=C2C(C)C,c753537125,[]
N#Cc1ccc(F)cn1,65dbb2ae7b,"[(1, 2)]"
COC(=O)c1ccc(Cn2cc(-c3ccc(Cl)cc3Cl)nc2Cc2ccc(Br)cc2)cc1,194471008a,"[(8, 9)]"
NC[C@@H](O)[C@@H]1C=CCO1,f19f385f58,[]
COc1cc([C@@]2(O)CCN(C(=O)OC(C)(C)C)C[C@@H]2O)ccc1N,3376cfc24b,[]
O=S(=O)(c1cscc1Br)N1CCN(c2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2)CC1,e50d341cbd,"[(1, 9)]"
CSc1ccccc1CO,1e5a4a09c3,[]
COc1nc(NCc2ccsc2)cc(-c2cccc(C(C)(C)C(=O)O)c2)n1,3a7e8eee31,"[(13, 14)]"
CN1CCC(C2(c3nnc4n3CCCCCC4)CCCC2)CC1,7f12cad096,"[(0, 1)]"
CC(C)NC(=O)c1ccc(OCc2c(-c3ccc(F)cc3)noc2CO)nc1,d7f038660b,"[(3, 4)]"
CC[C@H](CO)Nc1nc(-c2cc(O)cc(Cl)c2)c2c(N)c(C(N)=O)sc2n1,e1b36da7a4,[]
COc1ccc(C(=O)N(C)c2ccc(C(=O)O)cc2)cc1,f5caef2d3b,"[(6, 8)]"
Cc1cc(C(=O)O)nn1Cc1cc(Cl)cc2cc(C(C)C)oc12,61ac41c495,[]
CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(C#CCCCOC)cc21,d0811e958b,[]
CC(C)(C)OC(=O)n1[nH]c(=O)c2cc([N+](=O)[O-])ccc21,cefcd8d19c,"[(5, 7)]"
NC(=O)CN1CCC(C2COC2)c2ccccc21,37274a723b,"[(3, 4)]"
CNC[C@H]([C@@H](O)C1CCCC1)N1C(=O)c2ccccc2C1=O,81e3dd9dda,"[(1, 2)]"
COC(=O)c1ccc(-n2ccnc2)cc1OCc1ccccc1,e3d8d586fc,"[(7, 8)]"
CN(C)C(=O)N(C)c1nnc(C(C)(C)CCl)s1,59f73eff5a,"[(3, 5)]"
Brc1ccc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)cc1,d57f99a62f,"[(4, 5)]"
CCNc1ncccc1C(=O)OC,58041ee11c,"[(2, 3)]"
CNc1nc(Cl)nc(NC2CCCC2)n1,bd11b80349,"[(1, 2)]"
CC(C)Oc1nc(Cl)ncc1C(=O)NC1C2CC3CC1CC(O)(C3)C2,d89ce1bd6a,"[(3, 4)]"
CN(CCO)C(=O)OCc1ccccc1,b84ab21ca0,"[(1, 5)]"
COc1ccc(Nc2ccn(C)n2)nc1,ef4ccfe972,"[(5, 6)]"
COC(=O)NC(=S)Nc1ccc(S(C)=O)cc1N,d18a40c090,[]
COc1ccc(SC)c2c1CC(N)CC2,c522292809,[]
CS(=O)(=O)N1CCN(C(=O)CCCN=[N+]=[N-])CC1,e7e5d2a495,"[(12, 13)]"
c1cnc2cc([C@@H]3CCCN3)oc2c1,da1525443b,[]
Cc1c(C(=O)C(C)(C)C)oc2nc(-c3ccccc3Cl)c(-c3ccc(Cl)cc3)cc12,a69484dc95,"[(1, 2)]"
COc1ccc(-c2cn(C(=O)OC(C)(C)C)nc2C)cc1Br,860952e321,"[(8, 9)]"
O=C(O)CCCCCSc1ccc(O)cc1,927e5c66d7,"[(7, 8)]"
CCCc1nc2c(cc1C(=O)O)C(=O)N(C1CCN(Cc3cc(C4CC4)c(-c4cccc(F)c4)cc3OCC)CC1)CC2,ac80efae57,[]
CON(C)C(=O)c1ccc(F)cc1,47b1e2f896,"[(2, 4)]"
CCOC(=O)Cn1c(=O)c(-c2ccccc2)cc2ccccc21,9fda0268f3,"[(5, 6)]"
COC(=O)C(Oc1ccc(Oc2ccccc2)cc1)c1ccc(OCCCOc2ccc(Cl)cc2)cc1,e07c53840b,"[(4, 5)]"
N#CCc1sccc1Br,ad35f099be,"[(1, 2)]"
Cn1c(-c2ccccc2C(F)(F)F)nnc1C(C)(C)Oc1ccc(Cl)cc1C(=O)NCC(=O)NC1CC1,bb35b6b7c5,"[(31, 33)]"
O=C1Nc2ccccc2/C1=C/Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,bfcb3d8553,"[(10, 11)]"
O=C(/C=C/c1ccc(CN2CCC[C@H]2CN2CCc3ccccc32)cc1)NO,52e5f63f8d,[]
CC(C)(CN)CNc1nc(-c2ccc(Cl)c(Cl)c2)c2c(N)c(C(N)=O)sc2n1,9c6dcceb51,[]
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3ccc(CN=[N+]=[N-])cc3)C2SC1,a0407e1335,"[(22, 23)]"
CNc1cc(-c2noc(C)n2)ccc1CNC(=O)c1cc(OC)c(C)c(OC)c1,cd59580124,[]
COc1cc(C(=O)N2CCC3(CC2)CC(=O)c2cc(C(C)(C)C(=O)O)ccc2O3)nc2c(OC)cccc12,85b10eb2d7,[]
CC(C)(C)OC(=O)N1CCC(N(c2ccccc2)c2ccc(Br)cc2)CC1,3d61e21d24,"[(11, 12)]"
CC(C)[Si](Oc1ccc(C2OCCO2)cc1)(C(C)C)C(C)C,4fb6e011ce,"[(9, 13), (9, 10)]"
CN(C)C(=O)c1ccc(NC(=O)C(C)(C)CCl)cc1Cl,ee606e9b51,"[(9, 10)]"
[O-][n+]1ccc2c(-c3ccc(F)cc3)cccc2c1,b045ca606c,"[(0, 1)]"
CC(C)(O)[C@H](F)CNC(=O)c1cnc(Cl)cc1Cl,e6eb81e092,"[(7, 8)]"
CCCCCCOc1ccc(CCC(=O)NNC(=O)c2ccc(C(=O)OC)cc2)cc1,3502929529,"[(16, 17)]"
CC(C)c1cccc(-c2cccc(S(=O)(=O)NC3CCCCc4c(OCC(=O)OC(C)(C)C)cccc43)c2)c1,7eb8828674,"[(7, 8)]"
CCOC(=O)c1cc(CCC2C(C)CCCC2(C)C)[nH]n1,817f8e1276,"[(5, 20), (7, 19)]"
O=c1[nH]cc(Br)nc1N1CCOCC1,b64f2a53e7,"[(7, 8)]"
CCCN(CCN1CCN(C(=O)c2cc3ccccc3[nH]2)CC1)C1CCc2c(O)cccc2C1,5f5433b509,"[(9, 10)]"
COc1cc2cc(Nc3cc(C)[nH]n3)nc(OC3CCCC3)c2cc1OC,ee2a23c1eb,"[(15, 16)]"
Cc1cccc(NC(=O)c2ccc(C#N)o2)c1N1CCCCC1,7b11b71cf8,"[(6, 7)]"
CN(c1nc(Nc2cnn(C)c2)ncc1Cl)C1CCC2(CCNC2)CC1,eb0141af7d,[]
CC(C)[C@]1(C(=O)N2CCC(c3cccc(C(F)(F)F)c3)CC2)CC[C@@H](NC2CCOCC2)C1,7d0a718018,[]
CC(C)(C)OC(=O)Nc1ccc(-c2ccccc2F)cc1NC(=O)CC(=O)c1csc(-n2ccnc2)n1,debecec532,"[(21, 22)]"
Nc1ccc(N2CCCC2)c(C(=O)O)c1,d811307c54,[]
CC(C)n1nc(C(=O)NCCN2CCC(NC(=O)C34CC5CC(CC(O)(C5)C3)C4)CC2)c2ccccc21,e1615b4dda,"[(15, 16)]"
CN(C)C(=O)c1ccc(-n2cc3c(n2)CCN(C(=O)OC(C)(C)C)CC3)cc1,f1e3272755,"[(1, 3)]"
CCOC(=O)[C@H](CO)NC(=O)C(C)(C)NC(=O)OCc1ccccc1,5fd3af1671,"[(8, 9)]"
CNc1nc(Nc2ccc(Cl)cc2)ncc1N,310ab95ddf,[]
COc1ccc(C2=NN(C3CCN(C(=O)[C@@H](Cc4ccc(-c5ccccc5)cc4)NC(=O)c4c(C)[nH]c5c(-c6c(OCC7CC7)ccc7c6OCO7)ncnc45)CC3)C(=O)[C@@H]3CCCC[C@H]23)cc1OC,cafed5171e,"[(29, 30)]"
CCc1cc(N2CCCCC2)c(S(C)(=O)=O)cc1C(=O)N=C(N)N,5b4a834364,"[(18, 20)]"
CCOc1cc(-n2cc(NC(N)=O)c(C(N)=O)n2)ccc1-c1cccc(O)c1,7ec89d342d,"[(20, 21)]"
C(=NNc1ccccn1)c1ccccc1,6707fd4de7,"[(0, 1)]"
Cc1cccc(CCN2CCN(C(=O)c3ccc(NS(C)(=O)=O)cc3)CC2)n1,28b899c9d0,"[(11, 12)]"
Cn1c(CC2CCCCC2)ncc(-c2ccc(OCc3ccccc3)c(F)c2)c1=O,18b9538982,"[(12, 13)]"
C[C@]1(CO)C=CCCCO1,0f1d0630d1,[]
Cc1ccc(S(=O)(=O)N2C=CNC(=O)[C@H]2CC(=O)N[C@@H]2CCCc3cc(CCN4CCCCC4)ccc32)cc1,ecd9d5de7c,"[(16, 18)]"
CC(=O)c1cccc(O[C@@H](CCCl)c2ccccc2)c1,2114b693d4,"[(8, 9)]"
O=Cc1cc(-c2ccco2)ccc1F,3890da0947,"[(4, 5)]"
COC(=O)c1cc(Cn2cc3nc(-c4cccc(F)c4F)nc-3cn2)ccc1-c1ccc(OC)cc1C(F)(F)F,5c8a23f686,"[(7, 8)]"
COc1ccc(CN(Cc2ccc(OC)cc2)c2nc(C)nc(-c3cc(O)cnc3F)n2)cc1,50f6c42382,[]
